epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,96470.4,1.02833,0.81538,1.35211,0.68826,0.61375,0.6364,0.48003,1.0728,1.17526,1.48891,0.005479,0.005479,0.005479
139,98232.1,1.02492,0.80567,1.34683,0.68959,0.61239,0.63674,0.47907,1.07254,1.17459,1.48845,0.005446,0.005446,0.005446
140,98540.9,1.02007,0.80284,1.35346,0.68974,0.61341,0.63773,0.48069,1.07225,1.17457,1.48799,0.005413,0.005413,0.005413
141,98854.1,1.02115,0.80516,1.35574,0.69083,0.61239,0.63801,0.48047,1.07192,1.1733,1.48779,0.00538,0.00538,0.00538
142,99160.6,1.0156,0.79871,1.35195,0.69104,0.61304,0.63756,0.48005,1.07186,1.17236,1.48748,0.005347,0.005347,0.005347
143,99471.3,1.01412,0.79291,1.34314,0.68785,0.62095,0.63764,0.4798,1.07171,1.17151,1.4871,0.005314,0.005314,0.005314
144,99782.2,1.02025,0.7982,1.34681,0.69814,0.62166,0.63791,0.48051,1.07118,1.17036,1.4864,0.005281,0.005281,0.005281
145,100093,1.01364,0.79259,1.35155,0.6944,0.62272,0.63823,0.48104,1.07107,1.1699,1.48598,0.005248,0.005248,0.005248
146,100402,1.01777,0.79199,1.34778,0.69229,0.62323,0.63808,0.48157,1.07079,1.16905,1.48563,0.005215,0.005215,0.005215
147,100718,1.02093,0.79726,1.33841,0.69352,0.62218,0.63892,0.48185,1.07072,1.16835,1.48522,0.005182,0.005182,0.005182
148,101027,1.01859,0.79507,1.34374,0.69325,0.61313,0.63985,0.48259,1.07016,1.16701,1.48472,0.005149,0.005149,0.005149
149,101340,1.01254,0.79384,1.34965,0.69047,0.61477,0.63972,0.48261,1.06998,1.16614,1.48429,0.005116,0.005116,0.005116
150,103649,1.01177,0.78835,1.34446,0.69572,0.61521,0.64029,0.48318,1.06967,1.16544,1.48401,0.005083,0.005083,0.005083
151,103966,1.01091,0.79047,1.34075,0.69073,0.61472,0.64059,0.48368,1.06945,1.16509,1.48367,0.00505,0.00505,0.00505
152,104445,1.01276,0.78624,1.34205,0.69146,0.61529,0.6429,0.48537,1.06914,1.16386,1.48336,0.005017,0.005017,0.005017
153,104780,1.01396,0.7945,1.34645,0.69573,0.6122,0.6437,0.48576,1.06889,1.16273,1.48306,0.004984,0.004984,0.004984
154,105091,1.01349,0.78566,1.33857,0.69797,0.61107,0.64403,0.48606,1.06864,1.16216,1.48275,0.004951,0.004951,0.004951
155,105408,1.01206,0.7897,1.342,0.69787,0.61101,0.64373,0.48633,1.06845,1.16185,1.48235,0.004918,0.004918,0.004918
156,108321,1.012,0.79032,1.33795,0.69931,0.611,0.64509,0.48781,1.06845,1.16094,1.48219,0.004885,0.004885,0.004885
157,108642,1.01249,0.79237,1.33882,0.69997,0.61078,0.64559,0.48817,1.06823,1.15972,1.48197,0.004852,0.004852,0.004852
158,108964,1.01006,0.78748,1.33469,0.6911,0.6232,0.64398,0.4872,1.0677,1.15829,1.48137,0.004819,0.004819,0.004819
159,109272,1.00827,0.78452,1.33921,0.69575,0.61511,0.64368,0.48705,1.06727,1.15711,1.48115,0.004786,0.004786,0.004786
160,109596,1.01298,0.78487,1.33937,0.69937,0.61192,0.64316,0.48698,1.06711,1.15594,1.48099,0.004753,0.004753,0.004753
161,112290,1.00773,0.78166,1.33848,0.69669,0.6139,0.64436,0.48783,1.0669,1.15485,1.4808,0.00472,0.00472,0.00472
162,112601,1.00278,0.77675,1.32437,0.69839,0.61799,0.64359,0.48744,1.06681,1.15385,1.48053,0.004687,0.004687,0.004687
163,112932,1.00826,0.77926,1.33793,0.69674,0.6172,0.64386,0.48785,1.06651,1.15287,1.48013,0.004654,0.004654,0.004654
164,114853,1.00339,0.77505,1.33244,0.69353,0.61589,0.64496,0.48884,1.06631,1.15251,1.47977,0.004621,0.004621,0.004621
165,115180,0.99732,0.77311,1.33778,0.707,0.61662,0.64574,0.48921,1.0659,1.15232,1.47921,0.004588,0.004588,0.004588
166,116351,1.00278,0.78091,1.32402,0.70173,0.61929,0.64795,0.49101,1.06554,1.15181,1.47887,0.004555,0.004555,0.004555
167,116663,0.99842,0.77279,1.33228,0.70761,0.61773,0.64833,0.49168,1.06511,1.1514,1.4784,0.004522,0.004522,0.004522
168,117389,1.0046,0.77382,1.32571,0.69909,0.61483,0.64835,0.49172,1.06478,1.15092,1.47804,0.004489,0.004489,0.004489
169,117714,0.99683,0.76464,1.33533,0.69874,0.61507,0.64865,0.49207,1.06442,1.15037,1.47776,0.004456,0.004456,0.004456
170,119292,0.99748,0.76652,1.33568,0.70018,0.61468,0.64847,0.49203,1.06419,1.14987,1.47726,0.004423,0.004423,0.004423
171,119607,0.99925,0.7691,1.32226,0.70156,0.61499,0.64987,0.49311,1.06368,1.14914,1.47669,0.00439,0.00439,0.00439
172,119914,0.9905,0.76343,1.327,0.70204,0.61531,0.64961,0.49308,1.06332,1.14839,1.47623,0.004357,0.004357,0.004357
173,120228,0.99647,0.7633,1.33115,0.70362,0.61566,0.65039,0.49358,1.06312,1.14778,1.4758,0.004324,0.004324,0.004324
174,120539,0.99208,0.76474,1.3285,0.70556,0.6144,0.65083,0.49255,1.06276,1.14633,1.47523,0.004291,0.004291,0.004291
175,120850,1.0001,0.76762,1.33367,0.70659,0.61393,0.65084,0.49251,1.06228,1.14591,1.47477,0.004258,0.004258,0.004258
176,121160,0.99108,0.76433,1.33027,0.7077,0.61434,0.65135,0.49278,1.06207,1.14478,1.47446,0.004225,0.004225,0.004225
177,123407,0.99557,0.76544,1.33255,0.70704,0.61386,0.65768,0.49691,1.06182,1.1438,1.474,0.004192,0.004192,0.004192
178,123724,0.98861,0.76264,1.32726,0.70696,0.61363,0.65836,0.49729,1.06161,1.1433,1.47367,0.004159,0.004159,0.004159
179,124497,0.99308,0.76446,1.32604,0.70859,0.61262,0.6585,0.49763,1.0613,1.14245,1.47345,0.004126,0.004126,0.004126
180,124806,0.98662,0.76436,1.32428,0.70824,0.61358,0.65855,0.49756,1.06106,1.14175,1.47303,0.004093,0.004093,0.004093
181,125114,0.98585,0.75513,1.32225,0.70644,0.61524,0.65928,0.49795,1.06073,1.14087,1.4727,0.00406,0.00406,0.00406
182,125423,0.98599,0.75893,1.32101,0.70542,0.61648,0.65971,0.49827,1.06048,1.14026,1.47226,0.004027,0.004027,0.004027
183,125735,0.98745,0.75786,1.31873,0.70725,0.61536,0.6599,0.49862,1.06017,1.13946,1.47186,0.003994,0.003994,0.003994
184,126051,0.98176,0.75117,1.32569,0.70859,0.61474,0.66082,0.50078,1.05986,1.13877,1.4716,0.003961,0.003961,0.003961
