epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,59924.4,1.59444,0.75521,1.62193,0.73916,0.6453,0.71403,0.54537,1.52525,1.01071,1.65848,0.005743,0.005743,0.005743
131,60176.1,1.58535,0.76388,1.61847,0.73868,0.64531,0.71405,0.54544,1.52576,1.01005,1.65835,0.00571,0.00571,0.00571
132,60421.1,1.58619,0.75952,1.62364,0.73969,0.64504,0.71355,0.54508,1.5253,1.00986,1.65805,0.005677,0.005677,0.005677
133,60666.5,1.59264,0.76225,1.61245,0.73877,0.64462,0.71357,0.5453,1.52508,1.00964,1.65799,0.005644,0.005644,0.005644
134,60915.5,1.58854,0.75714,1.61183,0.73755,0.64568,0.71364,0.54529,1.5251,1.00841,1.65819,0.005611,0.005611,0.005611
135,62850.5,1.57035,0.74838,1.61243,0.73562,0.6468,0.71375,0.5454,1.52473,1.00773,1.65802,0.005578,0.005578,0.005578
136,63100.3,1.57595,0.75007,1.61639,0.73485,0.64662,0.71356,0.54523,1.52494,1.00749,1.65741,0.005545,0.005545,0.005545
137,64728,1.59241,0.75402,1.61618,0.73415,0.65075,0.71379,0.54566,1.52467,1.00701,1.65716,0.005512,0.005512,0.005512
138,64980.5,1.58992,0.75748,1.61621,0.73353,0.65164,0.71356,0.5435,1.52459,1.00681,1.65668,0.005479,0.005479,0.005479
139,65491.3,1.57927,0.74717,1.6106,0.73556,0.6498,0.71377,0.54359,1.52464,1.00663,1.6562,0.005446,0.005446,0.005446
140,65738.6,1.5656,0.74381,1.61333,0.73485,0.64913,0.71446,0.54397,1.5244,1.00627,1.65604,0.005413,0.005413,0.005413
141,65988.5,1.56897,0.74611,1.61708,0.73558,0.649,0.71436,0.54423,1.52359,1.00597,1.65592,0.00538,0.00538,0.00538
142,66232,1.55491,0.74036,1.60985,0.73589,0.6488,0.71438,0.54451,1.52309,1.0055,1.65591,0.005347,0.005347,0.005347
143,66483.3,1.56774,0.73641,1.61042,0.73594,0.64873,0.71416,0.54482,1.52287,1.00524,1.65573,0.005314,0.005314,0.005314
144,66732.2,1.57213,0.74164,1.60805,0.73523,0.64842,0.71424,0.54517,1.52278,1.00474,1.65545,0.005281,0.005281,0.005281
145,66981.3,1.55748,0.73575,1.60853,0.73481,0.6488,0.71439,0.54525,1.52249,1.0042,1.65526,0.005248,0.005248,0.005248
146,67228.4,1.56507,0.73682,1.61258,0.73379,0.64846,0.71418,0.5453,1.52237,1.00385,1.65527,0.005215,0.005215,0.005215
147,67481.4,1.57763,0.74254,1.6063,0.7331,0.64993,0.71384,0.54525,1.522,1.0029,1.6554,0.005182,0.005182,0.005182
148,67727.2,1.57213,0.73841,1.61021,0.71627,0.66613,0.71401,0.54519,1.52187,1.00227,1.65568,0.005149,0.005149,0.005149
149,67976.7,1.56047,0.74008,1.61371,0.73381,0.64803,0.7137,0.54519,1.52165,1.00171,1.65572,0.005116,0.005116,0.005116
150,69479.8,1.55754,0.73559,1.60721,0.71558,0.66762,0.7139,0.54536,1.52139,1.00085,1.65545,0.005083,0.005083,0.005083
151,69727.2,1.55774,0.73317,1.61082,0.72195,0.66216,0.71392,0.54543,1.52126,0.99992,1.65536,0.00505,0.00505,0.00505
152,70172,1.56776,0.737,1.61123,0.73265,0.65393,0.71403,0.54554,1.52145,0.99976,1.65544,0.005017,0.005017,0.005017
153,70427.3,1.57114,0.73869,1.6131,0.72157,0.66198,0.71403,0.54542,1.52125,0.99918,1.65534,0.004984,0.004984,0.004984
154,70674.3,1.56498,0.73533,1.605,0.72435,0.66116,0.71421,0.54571,1.52103,0.9987,1.6552,0.004951,0.004951,0.004951
155,70926.2,1.5648,0.73801,1.61167,0.72162,0.66351,0.71437,0.54574,1.52095,0.99808,1.65499,0.004918,0.004918,0.004918
156,72257.9,1.55619,0.73696,1.60791,0.72097,0.66429,0.71452,0.54601,1.52111,0.99731,1.65517,0.004885,0.004885,0.004885
157,72503.6,1.56574,0.73787,1.60824,0.72886,0.6573,0.71476,0.5461,1.52138,0.99722,1.65498,0.004852,0.004852,0.004852
158,73585.6,1.56115,0.73612,1.60537,0.7272,0.65901,0.71486,0.54833,1.52158,0.99677,1.65493,0.004819,0.004819,0.004819
159,73830.1,1.56586,0.73376,1.61201,0.72723,0.65858,0.71506,0.5486,1.52061,0.99637,1.65411,0.004786,0.004786,0.004786
160,74664.1,1.57164,0.73328,1.60931,0.72474,0.66148,0.71494,0.54861,1.52057,0.99564,1.65419,0.004753,0.004753,0.004753
161,74921.5,1.56047,0.72885,1.609,0.72446,0.66066,0.71504,0.54885,1.52019,0.9953,1.65412,0.00472,0.00472,0.00472
162,75167.7,1.55761,0.72862,1.59727,0.72763,0.65749,0.71485,0.54886,1.51989,0.99508,1.65411,0.004687,0.004687,0.004687
163,75429.2,1.55701,0.72922,1.60507,0.72761,0.65796,0.71488,0.55032,1.51938,0.99417,1.65439,0.004654,0.004654,0.004654
164,76981.3,1.55543,0.72656,1.60178,0.72808,0.65766,0.71489,0.55041,1.51941,0.99399,1.65434,0.004621,0.004621,0.004621
165,77238.3,1.54533,0.72522,1.60888,0.72843,0.65732,0.71506,0.55058,1.5191,0.99333,1.65432,0.004588,0.004588,0.004588
166,78767.7,1.55978,0.73385,1.60341,0.72953,0.65842,0.71517,0.55056,1.51857,0.99304,1.654,0.004555,0.004555,0.004555
167,79015.6,1.54514,0.72714,1.60311,0.72105,0.66745,0.71557,0.55128,1.51837,0.99285,1.65379,0.004522,0.004522,0.004522
168,79682.3,1.55757,0.72626,1.60409,0.71945,0.66823,0.71552,0.55153,1.5183,0.99193,1.65399,0.004489,0.004489,0.004489
169,79939.2,1.54089,0.71835,1.60082,0.72225,0.66752,0.7157,0.55164,1.51783,0.99175,1.65367,0.004456,0.004456,0.004456
170,81765.8,1.5478,0.7207,1.60776,0.72256,0.66696,0.71579,0.55176,1.51729,0.99078,1.65319,0.004423,0.004423,0.004423
171,82017.5,1.55523,0.72149,1.59907,0.7281,0.65702,0.71596,0.55214,1.51731,0.9906,1.65318,0.00439,0.00439,0.00439
172,82262.2,1.53271,0.71742,1.59707,0.72497,0.66407,0.71591,0.55206,1.51643,0.98989,1.65254,0.004357,0.004357,0.004357
173,82514.2,1.54164,0.71689,1.6004,0.72428,0.66311,0.71586,0.55206,1.51651,0.98917,1.65242,0.004324,0.004324,0.004324
174,82760.8,1.53206,0.71928,1.59723,0.72447,0.66368,0.71581,0.55225,1.51604,0.98908,1.6521,0.004291,0.004291,0.004291
175,83005.7,1.56239,0.72316,1.61078,0.72226,0.66426,0.71561,0.55239,1.51614,0.98883,1.65196,0.004258,0.004258,0.004258
176,83252.4,1.54446,0.71975,1.60647,0.72289,0.66457,0.71545,0.55246,1.516,0.98835,1.65165,0.004225,0.004225,0.004225
177,84755.7,1.54404,0.71888,1.6062,0.72167,0.66287,0.71572,0.55258,1.51574,0.98796,1.65145,0.004192,0.004192,0.004192
178,85006.7,1.54042,0.72122,1.60003,0.72289,0.6617,0.71559,0.55246,1.51537,0.98755,1.6516,0.004159,0.004159,0.004159
179,85711,1.54704,0.721,1.60288,0.72447,0.66051,0.71556,0.55264,1.51515,0.98735,1.65137,0.004126,0.004126,0.004126
180,85956.2,1.52862,0.71896,1.59564,0.72652,0.65961,0.71541,0.5525,1.51493,0.98692,1.6511,0.004093,0.004093,0.004093
181,86200.2,1.53123,0.71401,1.59568,0.72788,0.65908,0.71533,0.55275,1.51478,0.9866,1.65095,0.00406,0.00406,0.00406
182,86444.8,1.53551,0.71417,1.59655,0.73024,0.65935,0.71544,0.55267,1.51505,0.98604,1.65073,0.004027,0.004027,0.004027
183,86696.8,1.53336,0.71249,1.59735,0.73077,0.66055,0.7156,0.55295,1.51469,0.98548,1.65051,0.003994,0.003994,0.003994
184,86947.2,1.52535,0.71071,1.59731,0.72911,0.65964,0.71627,0.55336,1.51479,0.9851,1.65018,0.003961,0.003961,0.003961
185,88938.2,1.53875,0.71403,1.59736,0.72822,0.66039,0.71631,0.55351,1.51493,0.98494,1.65023,0.003928,0.003928,0.003928
186,89184.6,1.52821,0.7101,1.59429,0.72928,0.66396,0.71648,0.55384,1.51517,0.98425,1.65015,0.003895,0.003895,0.003895
