epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
136,46654.6,1.5868,0.75868,1.62164,0.74123,0.6337,0.69618,0.53809,1.51267,1.03194,1.65769,0.005545,0.005545,0.005545
137,46893.8,1.60459,0.75672,1.61947,0.73388,0.63737,0.69622,0.53822,1.51231,1.03194,1.65723,0.005512,0.005512,0.005512
138,47132.1,1.59947,0.76448,1.62019,0.73446,0.63724,0.69613,0.53832,1.51205,1.03149,1.65689,0.005479,0.005479,0.005479
139,47371,1.5935,0.75751,1.61522,0.73389,0.63942,0.69607,0.53766,1.51217,1.03098,1.65695,0.005446,0.005446,0.005446
140,47608.5,1.57393,0.74931,1.61495,0.73439,0.63839,0.69626,0.53622,1.51132,1.031,1.65675,0.005413,0.005413,0.005413
141,47846.8,1.58218,0.75288,1.61932,0.73363,0.64013,0.69655,0.53661,1.51136,1.03093,1.65676,0.00538,0.00538,0.00538
142,48081.9,1.56956,0.7471,1.61495,0.73486,0.63967,0.69647,0.53652,1.5112,1.03031,1.65637,0.005347,0.005347,0.005347
143,48319,1.58054,0.74331,1.61782,0.73538,0.63927,0.69668,0.53609,1.51143,1.02971,1.6558,0.005314,0.005314,0.005314
144,48558.8,1.58986,0.7499,1.61531,0.73458,0.64017,0.69709,0.53625,1.51136,1.02927,1.65552,0.005281,0.005281,0.005281
145,48794.9,1.56517,0.74414,1.61125,0.73364,0.64138,0.69707,0.53643,1.5112,1.02858,1.65532,0.005248,0.005248,0.005248
146,49030.1,1.57566,0.74469,1.61553,0.73242,0.64178,0.69642,0.53622,1.51093,1.0285,1.65488,0.005215,0.005215,0.005215
147,49979.4,1.59255,0.75162,1.61278,0.73285,0.6414,0.6963,0.53634,1.51045,1.02875,1.65451,0.005182,0.005182,0.005182
148,50217.5,1.5874,0.74762,1.61584,0.73174,0.6418,0.69653,0.5366,1.51024,1.02797,1.65449,0.005149,0.005149,0.005149
149,50791.2,1.5723,0.7471,1.62034,0.73006,0.64325,0.6964,0.53642,1.50963,1.02762,1.65428,0.005116,0.005116,0.005116
150,51030.3,1.57125,0.74226,1.61282,0.73106,0.64328,0.69665,0.53668,1.50957,1.02686,1.654,0.005083,0.005083,0.005083
151,51268.4,1.57244,0.74232,1.61547,0.733,0.64242,0.69716,0.53705,1.50952,1.02645,1.65365,0.00505,0.00505,0.00505
152,51506.4,1.58222,0.74337,1.61666,0.73285,0.64223,0.69754,0.53764,1.50886,1.02629,1.65337,0.005017,0.005017,0.005017
153,53555,1.58072,0.74767,1.61849,0.73594,0.63968,0.69753,0.53747,1.50919,1.02574,1.65314,0.004984,0.004984,0.004984
154,53794.5,1.57756,0.74287,1.61185,0.73398,0.64108,0.69811,0.53798,1.50935,1.02508,1.65306,0.004951,0.004951,0.004951
155,54415.4,1.58112,0.74789,1.61625,0.73687,0.64164,0.69836,0.53805,1.50952,1.02457,1.65325,0.004918,0.004918,0.004918
156,54657.4,1.56895,0.74531,1.61074,0.73449,0.64205,0.69889,0.53823,1.50953,1.02394,1.65329,0.004885,0.004885,0.004885
157,54894.1,1.57692,0.7473,1.61218,0.73642,0.64236,0.69856,0.53827,1.50967,1.02355,1.65318,0.004852,0.004852,0.004852
158,55722.2,1.57461,0.74643,1.60834,0.73586,0.64127,0.6987,0.5384,1.50993,1.02268,1.65315,0.004819,0.004819,0.004819
159,55959.2,1.57684,0.74357,1.61542,0.73463,0.64187,0.69809,0.53845,1.50981,1.02238,1.65294,0.004786,0.004786,0.004786
160,56198.7,1.58903,0.74298,1.61589,0.73445,0.64226,0.69814,0.53837,1.50999,1.02237,1.65289,0.004753,0.004753,0.004753
161,57757,1.57365,0.74126,1.61358,0.73407,0.64143,0.69818,0.53863,1.50974,1.02227,1.65246,0.00472,0.00472,0.00472
162,57993.3,1.57395,0.73558,1.60384,0.73728,0.64126,0.69837,0.53877,1.51011,1.0218,1.65231,0.004687,0.004687,0.004687
163,58230.1,1.5765,0.73996,1.61439,0.73861,0.63806,0.69828,0.53883,1.50964,1.02111,1.65221,0.004654,0.004654,0.004654
164,58466.8,1.57036,0.73563,1.6096,0.7373,0.63933,0.699,0.54073,1.50939,1.02091,1.65212,0.004621,0.004621,0.004621
165,58702.8,1.55937,0.73217,1.6128,0.73923,0.64433,0.69894,0.54082,1.50902,1.02019,1.65166,0.004588,0.004588,0.004588
166,58939.3,1.572,0.73912,1.60473,0.7392,0.63773,0.6985,0.54077,1.50884,1.02004,1.65135,0.004555,0.004555,0.004555
167,59388.2,1.56446,0.73705,1.61249,0.73868,0.639,0.69889,0.54105,1.50914,1.01926,1.65122,0.004522,0.004522,0.004522
168,59626.3,1.57184,0.73479,1.61034,0.73913,0.64377,0.69892,0.5411,1.50891,1.01895,1.65079,0.004489,0.004489,0.004489
169,59862.9,1.55749,0.72657,1.60684,0.73508,0.64662,0.69888,0.5413,1.50847,1.01868,1.65072,0.004456,0.004456,0.004456
170,60103.4,1.5625,0.73203,1.6114,0.73364,0.64808,0.69911,0.54153,1.50812,1.01837,1.65053,0.004423,0.004423,0.004423
171,60341.3,1.56692,0.73018,1.60319,0.73523,0.64745,0.69954,0.54182,1.50773,1.01831,1.65054,0.00439,0.00439,0.00439
172,60576.3,1.54799,0.7284,1.60227,0.74175,0.64507,0.70006,0.54204,1.50748,1.0178,1.65036,0.004357,0.004357,0.004357
173,60812.1,1.55986,0.72825,1.60478,0.74136,0.64458,0.70029,0.54243,1.50691,1.01726,1.65012,0.004324,0.004324,0.004324
174,61048.6,1.54657,0.72772,1.60259,0.73971,0.64411,0.70042,0.54296,1.50671,1.01672,1.65009,0.004291,0.004291,0.004291
175,61283.9,1.57745,0.72872,1.61476,0.74056,0.64472,0.70045,0.54316,1.50629,1.01637,1.64986,0.004258,0.004258,0.004258
176,61519.4,1.56325,0.72824,1.61249,0.74012,0.6464,0.70056,0.54327,1.50605,1.01605,1.65004,0.004225,0.004225,0.004225
177,62699.3,1.55883,0.72894,1.60783,0.74132,0.6439,0.7006,0.54331,1.50619,1.01551,1.64991,0.004192,0.004192,0.004192
178,62933.4,1.55128,0.72684,1.6039,0.7392,0.64611,0.70089,0.54178,1.50625,1.01501,1.6499,0.004159,0.004159,0.004159
179,63502.9,1.56557,0.73019,1.60776,0.74787,0.64031,0.70088,0.54172,1.50574,1.0146,1.64956,0.004126,0.004126,0.004126
180,63735.5,1.54363,0.72675,1.60006,0.74786,0.63958,0.70095,0.54181,1.50571,1.01448,1.6496,0.004093,0.004093,0.004093
181,63969.7,1.54447,0.72193,1.6001,0.74829,0.64005,0.70133,0.54222,1.50561,1.01434,1.64941,0.00406,0.00406,0.00406
182,64204.6,1.55239,0.72437,1.60236,0.74573,0.64267,0.7014,0.54264,1.50544,1.01404,1.64912,0.004027,0.004027,0.004027
183,64441.2,1.54805,0.72518,1.59973,0.74501,0.6441,0.70178,0.54282,1.5054,1.01377,1.64908,0.003994,0.003994,0.003994
184,64678.8,1.53971,0.72055,1.60159,0.746,0.64316,0.70249,0.54336,1.50512,1.01315,1.64878,0.003961,0.003961,0.003961
185,66116.6,1.55124,0.72496,1.60019,0.74455,0.64318,0.70241,0.54347,1.50561,1.01252,1.64881,0.003928,0.003928,0.003928
186,66352.5,1.54258,0.71903,1.59865,0.7466,0.64076,0.70261,0.54384,1.50548,1.01216,1.64869,0.003895,0.003895,0.003895
